temperature,mass_ratio,pH,methanol,hexane,process_time,stiring,batch_number,mass_ratio2,pH2,oil_yield_new
57.59201641,2.981629768,6.917030898,0.283605458,0.588204405,36.58671266,1285.424606,1,8.890116074,47.84531645,0
53.55769476,2.563306807,4.946069762,0.222470082,0.806826404,44.09912515,1512.875146,2,6.570541787,24.46360609,0
60.12935014,3.424014335,4.675585778,0.172985886,0.882154546,41.21941398,1310.019267,2,11.72387416,21.86110237,1
54.93414068,3.179128581,4.136921245,0.194060566,0.976590835,38.055678,1509.323307,2,10.10685853,17.11411739,0
59.35376092,2.841795082,5.438820703,0.214471559,1.167349993,46.79643203,1379.096835,2,8.075799286,29.58077064,1
57.75941572,3.326531444,5.405095219,0.222597357,0.774325041,44.00886762,1516.921276,2,11.06581145,29.21505432,1
55.69249302,2.589097318,4.462591599,0.187239412,0.829466731,39.0826406,1599.221666,2,6.703424922,19.91472378,1
46.47430582,3.342839175,4.841727942,0.23704849,1.043235454,44.57465752,1588.270762,2,11.17457375,23.44232946,1
53.41909956,3.005816567,4.940756722,0.291933311,0.726517598,40.45281139,1581.353842,2,9.034933232,24.41107699,1
47.15137628,3.094992997,5.167955893,0.252358604,1.059012073,43.93676214,1517.173859,2,9.578981653,26.70776811,1
46.21981785,2.645938728,4.465802548,0.178252152,1.049264828,44.69805257,1310.169699,2,7.00099175,19.9433924,1
45.2400173,3.44226582,5.484900307,0.161609453,1.039955026,46.63700863,1439.219075,2,11.84919398,30.08413138,1
51.03332934,3.287875545,4.905665255,0.162372401,1.050467983,35.18317504,1312.755492,2,10.8101256,24.06555159,1
51.0358851,3.029938447,4.497945556,0.278745829,0.869568307,35.26706975,1327.900528,2,9.180526993,20.23151422,1
61.27562957,3.130965077,4.362092262,0.152739404,1.072641296,37.73466016,1305.7031,2,9.802942316,19.0278489,1
45.00695285,3.486869576,4.170525045,0.284919297,0.926040661,36.30236963,1316.339391,2,12.15825944,17.39327915,1
54.40662738,3.313651711,4.126058022,0.257210606,1.142155573,38.85620456,1543.951068,2,10.98028766,17.0243548,1
49.13410321,3.133526522,4.661013786,0.283492462,0.828184734,40.40432925,1311.903116,2,9.818988461,21.72504952,1
49.02323093,2.955397106,5.042202161,0.192414439,0.917226887,40.44325789,1544.269056,2,8.734372054,25.42380264,0
59.93639729,3.352880391,4.005189067,0.17029029,0.741994773,36.38400003,1586.591744,2,11.24180692,16.04153947,1
61.94949592,2.829167611,4.318111942,0.190951318,1.032632319,48.2112878,1575.037975,2,8.004189368,18.64609074,1
59.80969907,3.121678386,5.444383529,0.159551031,1.039150558,37.23420287,1563.000968,2,9.744875943,29.64131202,1
46.79883765,3.425256722,5.093406255,0.290583801,0.815406743,43.97044139,1428.517201,2,11.73238361,25.94278728,1
56.2514357,3.219271577,5.464840054,0.286743509,0.820082426,35.6282321,1494.765898,2,10.36370949,29.86447682,1
50.33387432,3.097603614,4.718365731,0.276507197,1.109891154,36.45515385,1596.260758,2,9.59514815,22.26297517,1
56.95696034,3.200783961,5.072064021,0.223752163,0.723455658,40.5892816,1489.128222,2,10.24501797,25.72583343,1
61.31782013,3.372079208,4.618594445,0.165692414,1.196396331,37.21627389,1315.187816,2,11.37091819,21.33141465,1
56.86658743,3.27745489,4.992102806,0.205977072,1.189546436,45.60249046,1467.923332,2,10.74171055,24.92109042,1
52.3548823,3.31633544,4.392208645,0.161763692,0.784584896,42.57724376,1303.165129,2,10.99808075,19.29149678,1
46.83306788,3.318633408,4.612886675,0.277607949,0.708898873,36.37149555,1579.713149,2,11.0133277,21.27872348,1
56.83398446,2.632999129,4.568744991,0.228375467,0.744660783,43.03051271,1372.108065,2,6.932684416,20.87343079,0
58.74267417,2.959880106,5.223511053,0.238367773,1.16276641,39.22662499,1401.999578,2,8.760890242,27.28506772,1
59.73767996,2.818043057,5.218896012,0.284609841,1.17626146,36.29692404,1562.029119,2,7.941366668,27.23687558,1
60.73604113,3.348863246,4.38185695,0.264974951,0.92935075,45.20037453,1547.788483,2,11.21488504,19.20067033,1
56.26041807,2.750478192,4.52634571,0.176984944,1.121062682,45.42284903,1574.819422,2,7.565130282,20.48780549,0
47.07597254,2.538527631,5.477586881,0.276915648,0.862860608,35.4064331,1420.417366,2,6.444122532,30.00395804,1
48.79671667,2.66803615,5.484692255,0.222211491,0.954405542,38.57311204,1334.482846,2,7.118416896,30.08184914,1
54.29057284,2.95807691,4.372901364,0.171745632,1.178573802,45.82709248,1513.254008,2,8.750219003,19.12226634,1
50.69986731,3.379973045,4.310446012,0.198755154,0.782674627,44.33634335,1399.590884,2,11.42421779,18.57994482,1
52.44029876,3.005587043,4.823902976,0.21132794,0.743827691,40.80248651,1351.316652,2,9.033553472,23.27003993,1
49.32525484,3.36858636,5.178370835,0.240509561,0.966607875,42.53080245,1462.952251,2,11.34737406,26.8155245,1
47.22637874,2.949002571,5.435149724,0.264902639,0.702496928,43.42783116,1416.685406,2,8.696616163,29.54085252,1
58.50248972,2.510171924,4.535399515,0.236435581,1.03643725,47.67839094,1462.158418,2,6.300963089,20.56984876,1
58.28361286,3.160098554,5.330349606,0.1513228,0.842383613,39.38308747,1412.389706,2,9.986222871,28.41262692,1
46.52465187,3.244488257,5.288083752,0.157512882,0.927587011,46.22076598,1477.989892,2,10.52670405,27.96382977,1
51.57218057,3.295970832,4.317044821,0.202465913,0.8960441,46.02519961,1351.618695,2,10.86342373,18.63687599,1
49.18150514,3.489511193,4.09568514,0.228721263,0.723638013,35.12955269,1522.557688,2,12.17668837,16.77463677,1
52.34696703,3.073598652,5.290608899,0.293512934,0.764578096,36.61163776,1566.380663,2,9.447008673,27.99054252,1
59.65821023,3.235915631,4.558055302,0.218495104,0.810423401,44.13797344,1361.019691,2,10.47114997,20.77586814,1
60.77720876,2.590206409,4.302443868,0.18819058,0.896598933,42.1298944,1376.60952,2,6.709169242,18.51102324,1
58.41265627,3.423445764,5.311277921,0.239456521,1.115543661,49.65321225,1334.181619,2,11.7199809,28.20967315,1
51.55539281,2.600947755,4.763003867,0.267528488,1.047389124,45.99664437,1522.505081,2,6.764929226,22.68620584,1
56.4774555,2.521919684,4.965061434,0.20594404,0.957571833,47.62599261,1594.149461,2,6.360078893,24.65183505,1
61.78310567,2.979624746,4.998255621,0.21560831,1.057399381,41.52939417,1505.071912,2,8.878163626,24.98255926,1
55.60180437,3.079745997,4.131528563,0.16011473,0.892154216,45.26412321,1522.355179,2,9.484835408,17.06952827,1
60.36922488,2.882772667,5.294099865,0.291744682,0.739238458,37.1283537,1582.562065,2,8.310378249,28.02749338,1
55.34918932,2.854665752,4.175124385,0.250695621,0.836168597,36.32006811,1583.380603,2,8.149116553,17.43166363,1
49.28028384,3.173723187,4.294232444,0.267635966,0.956074738,45.67630708,1573.105562,2,10.07251887,18.44043228,1
56.726163,3.373400302,4.290057658,0.197167981,1.051976554,44.87261514,1434.757703,2,11.3798296,18.40459471,1
55.98696571,2.82387388,5.119346357,0.268484165,0.990996541,49.77237728,1383.509859,2,7.97426369,26.20770712,1
51.74906097,3.149307403,4.657677972,0.254849775,0.970634599,39.04333255,1466.502521,2,9.918137121,21.69396409,1
57.79077131,2.985694,4.509850743,0.201837265,0.210080026,41.2484754,1088.104267,3,8.914368662,20.33875373,1
45.76226618,3.467799973,4.89807569,0.165356102,0.16403976,36.96650232,978.7311144,3,12.02563665,23.99114547,1
59.6049657,3.309865366,5.270766519,0.223622186,0.283838867,38.17839421,1004.881475,3,10.95520874,27.78097969,1
49.60268881,3.14314842,4.780610969,0.203606323,0.290855322,47.38809069,941.7343749,3,9.879381987,22.85424124,1
58.34944238,2.772248194,4.921301491,0.158838394,0.226235701,44.64919814,901.1934909,3,7.685360048,24.21920837,1
49.78954918,2.527925283,4.28751695,0.164345185,0.018976973,36.24055793,1051.422466,3,6.390406235,18.38280159,1
59.8750189,3.370796338,4.48616703,0.287239205,0.14325154,36.53916031,922.4377903,3,11.36226795,20.12569463,1
52.78051589,3.268433833,4.508246545,0.245675887,0.234565752,39.41358369,1052.184139,3,10.68265972,20.32428691,0
49.09439083,3.013534843,4.593064839,0.162520843,0.090155593,46.64294144,999.3766162,3,9.081392251,21.09624462,1
59.13708622,3.210623499,5.283959349,0.281347716,0.286205966,46.8491149,1085.360635,3,10.30810325,27.9202264,1
56.65934333,3.062265577,4.745840772,0.214258722,0.209746491,43.69740376,1032.170546,3,9.377470462,22.52300463,1
54.03798989,3.477760724,4.426383906,0.236750393,0.199320766,45.7912958,1060.098524,3,12.09481966,19.59287449,1
61.79707254,2.725220167,4.868683008,0.164333722,0.217137462,43.10108709,1064.704395,3,7.426824959,23.70407423,1
52.96656653,3.043211398,4.957619115,0.205396212,0.082305061,44.73806916,1026.104182,3,9.261135615,24.57798729,1
52.1650092,3.20285827,5.104873485,0.170887599,0.297042478,39.58500645,1086.275099,3,10.2583011,26.0597333,1
48.68715506,2.845898545,4.667417237,0.160834013,0.210526656,35.83958854,986.0080678,3,8.099138526,21.78478367,1
48.27289119,2.848643567,5.35200481,0.155485238,0.016686262,42.94391317,988.8543749,3,8.114770171,28.64395549,1
50.02279782,2.911682817,4.118997201,0.251423696,0.054560061,36.22054496,1037.258248,3,8.477896826,16.96613795,1
57.29071378,3.258548055,5.092700103,0.181792301,0.124687457,43.65550349,1086.514854,3,10.61813542,25.93559433,1
55.83456661,2.78174401,4.93261533,0.168535994,0.231182107,40.33369563,1046.943551,3,7.738099737,24.330694,1
54.34223113,2.974284022,4.523214748,0.299575173,0.001851334,40.54007231,1070.144254,3,8.846365445,20.45947165,1
51.71929748,3.221535466,5.069577042,0.256803925,0.11980817,39.3682079,905.5245759,3,10.37829076,25.70061138,0
58.18195604,3.323410811,4.184301406,0.207071332,0.266028104,35.44955737,950.8072133,3,11.04505942,17.50837825,1
55.66894095,3.115075666,4.543014941,0.220007788,0.268674996,48.79000075,964.5978338,3,9.703696406,20.63898476,1
59.04913144,2.827963885,4.735831401,0.162246972,0.10872134,43.75281054,967.0766445,3,7.997379735,22.42809906,1
47.07869837,3.470609726,4.005771004,0.158822877,0.070153594,42.97822948,921.6932492,3,12.04513187,16.04620133,1
55.81164198,2.840322809,4.150915654,0.205336716,0.097350032,40.34285299,1085.714273,3,8.06743366,17.23010077,1
53.30351966,3.1926738,4.51895643,0.256969924,0.2924678,44.27331496,958.4039497,3,10.19316599,20.42096722,1
58.34139132,2.977233608,5.180531518,0.199694479,0.271057541,48.60740568,1006.107634,3,8.863919958,26.83790681,1
48.0172554,3.394501185,4.681600323,0.16413877,0.1976066,38.91112903,905.528681,3,11.52263829,21.91738159,1
49.7324886,3.372058322,4.862990535,0.189114868,0.109897173,35.31137685,1009.30255,3,11.37077733,23.64867694,1
60.90915012,2.655479131,4.83304872,0.285858383,0.152602047,43.83397881,987.7692661,3,7.051569413,23.35835993,1
50.45978476,3.277257546,4.875386055,0.264945339,0.062994565,43.79747717,1039.198264,3,10.74041702,23.76938918,1
56.2590523,3.437727479,4.235696539,0.192464491,0.020488946,39.64869387,1073.766107,3,11.81797022,17.94112517,1
54.39032816,3.243715329,5.084685278,0.276814483,0.111982818,42.3116088,923.6007148,3,10.52168914,25.85402438,1
60.00066294,2.691253469,4.728368349,0.192398804,0.028877191,49.90714092,1064.71645,3,7.242845234,22.35746724,1
51.83999913,2.848122096,5.303778167,0.167606773,0.105693038,36.13327373,912.6386106,3,8.111799471,28.13006284,1
60.89449714,2.791589495,5.27405253,0.284876624,0.081043289,35.35071407,981.0261977,3,7.792971909,27.81563009,1
48.10861025,3.178668871,4.681730952,0.168890475,0.076989062,49.8395386,919.1995995,3,10.10393579,21.91860471,1
51.18306498,2.542727473,4.234059187,0.185647582,0.217402535,47.78117357,971.0060976,3,6.465463004,17.9272572,0
54.6003179,2.732065037,4.781401274,0.177470667,0.062842026,47.91126648,965.587877,3,7.464179366,22.86179814,1
60.40174157,2.971119739,4.104854829,0.192022327,0.027814303,42.60477176,1005.371952,3,8.827552501,16.84983317,0
56.73525995,3.376039183,4.769720772,0.296448718,0.082670266,46.11110332,1036.595475,3,11.39764056,22.75023624,1
57.35825385,3.400402638,4.419570617,0.174703391,0.093191041,48.51840612,1059.809552,3,11.5627381,19.53260444,0
53.90754591,3.323977461,4.328938568,0.222856427,0.013544461,49.39600728,1029.305731,3,11.04882616,18.73970912,1
45.06449991,3.156586884,4.90018969,0.164575355,0.036435409,43.83332385,941.5351306,3,9.964040754,24.011859,1
46.44530064,2.94946417,5.35546677,0.266617867,0.023950141,39.64320908,1092.922495,3,8.699338891,28.68102432,1
59.50627752,2.859130087,5.190409597,0.259579735,0.268227262,42.92973776,1028.666264,3,8.174624853,26.94035179,1
61.38934331,3.394047377,4.471795389,0.255134874,0.230919467,49.19320371,944.2494495,3,11.5195576,19.996954,1
53.6277391,2.964379282,5.395421783,0.20912382,0.022784915,49.61073667,980.9236706,3,8.787544528,29.11057621,1
51.36909409,2.573643616,4.589982163,0.284823412,0.260259909,36.36933159,1025.301871,3,6.623641463,21.06793625,1
47.28261584,3.146906305,4.902862349,0.150431537,0.215305255,40.71472865,900.4940816,3,9.903019292,24.03805922,1
60.57726231,2.673985679,4.787893108,0.294024416,0.173195239,48.21227834,1015.173889,3,7.150199409,22.92392041,1
57.30255326,2.783848606,4.110135152,0.221933423,0.154042121,39.29648251,1030.417456,3,7.749813064,16.89321097,1
58.6447587,3.137135312,4.033008771,0.237424976,0.276489963,37.30427258,1073.38198,3,9.841617968,16.26515975,1
45.27407781,3.260685337,4.656930019,0.286807451,0.021450876,42.74360866,932.3080831,3,10.63206887,21.6869972,0
49.22845478,3.12866158,4.253173322,0.187677763,0.005610975,47.37112209,1086.412783,3,9.788523284,18.08948331,1
52.88025373,2.999500327,4.353344349,0.278162432,0.07977562,36.18016008,1060.641244,3,8.997002214,18.95160702,1
59.15860491,2.557272592,4.453289497,0.238740934,0.203788293,35.93108929,1035.273851,3,6.539643109,19.83178734,1
58.01591922,3.267322016,4.747704594,0.159056659,0.106687254,47.47906859,929.3963033,3,10.67539315,22.54069891,1
60.6591909,3.438610829,4.447369218,0.291187329,0.302616154,37.16439236,1212.368244,1,11.82404443,19.77909296,1
52.86373742,2.925866859,4.139292244,0.297460162,0.586206753,41.86946334,1178.107126,1,8.560696879,17.13374028,1
45.58249154,2.636177576,4.75173037,0.183948643,0.491902587,45.06321324,1272.82383,1,6.94943221,22.57894151,1
51.33467828,2.703048919,5.239909349,0.276938278,0.315541063,43.82020725,1274.248901,1,7.306473456,27.45664999,1
48.22696758,3.386733047,5.00348374,0.235249283,0.314083533,47.48082302,1187.311716,1,11.46996073,25.03484953,1
46.2266951,3.128970437,4.708365483,0.235207674,0.566820258,42.27944578,1264.046717,1,9.790455993,22.16870552,1
51.1744591,3.230893047,4.386613263,0.224984719,0.46660947,41.96533616,1120.788989,1,10.43866988,19.24237592,1
57.40317022,2.666421161,5.34834516,0.263090194,0.317716259,38.19663617,1249.349562,1,7.10980181,28.60479595,1
47.01820175,2.685342637,5.497889777,0.238475567,0.540483331,40.90598072,1298.096038,1,7.211065081,30.22679199,1
51.88707326,2.832578398,4.412108133,0.222661592,0.52036619,47.43811181,1108.150799,1,8.023500383,19.46669817,1
45.01287636,2.873557219,4.613704378,0.297215129,0.579263053,48.70469678,1106.376266,1,8.257331091,21.28626809,1
50.6447062,3.080154006,5.335344386,0.250046179,0.474027982,39.99846026,1109.108543,1,9.487348702,28.46589972,1
51.46631295,2.673556279,4.022081663,0.229852089,0.347555229,42.05305514,1137.172437,1,7.147903174,16.1771409,1
53.14333196,2.518287556,4.115276033,0.169914643,0.602637772,49.36673371,1233.049305,1,6.341772216,16.93549683,1
60.95928574,3.251461028,5.389721318,0.158028551,0.381482872,42.43506011,1276.449941,1,10.57199882,29.04909589,1
61.03338864,3.119632331,5.108261285,0.192053108,0.444550862,39.83880889,1212.423316,1,9.732105879,26.09433336,1
55.72311335,3.406613136,5.340403752,0.289912723,0.603051509,49.9444183,1136.685292,1,11.60501306,28.51991223,1
55.88417194,2.842047371,5.386098921,0.20707052,0.496013519,49.14883794,1178.139654,1,8.077233261,29.01006158,1
50.74394395,2.854909747,4.226385503,0.294798228,0.480730118,48.4818728,1151.337608,1,8.150509665,17.86233442,1
54.07677078,3.461935935,4.944024093,0.267978951,0.683607608,42.90771758,1166.389907,1,11.98500042,24.44337424,1
46.58688082,3.069298285,4.526512779,0.190332782,0.655269756,39.22116148,1173.131499,1,9.420591964,20.48931794,1
60.8357263,2.672344905,5.369623985,0.29269178,0.410380376,46.35971874,1223.811664,1,7.141427289,28.83286174,1
50.70097067,2.597483156,5.415493602,0.282375492,0.343342217,36.3896479,1154.407657,1,6.746918745,29.32757095,1
55.74234566,2.729637317,5.149911032,0.25261552,0.5550899,46.98715752,1295.377926,1,7.450919882,26.52158364,1
56.26289796,3.408104624,4.404118761,0.208189865,0.493069048,43.2324484,1163.212808,1,11.61517713,19.39626206,1
47.21124536,3.322015828,5.492475086,0.236322544,0.362982677,42.43944211,1189.878631,1,11.03578916,30.16728257,1
49.59170421,2.738128149,5.131972309,0.217458934,0.34416542,36.49712786,1225.473755,1,7.497345759,26.33713978,1
46.48225111,2.808127528,4.977823181,0.212275067,0.418624247,41.55787739,1170.253914,1,7.885580215,24.77872362,1
60.63421862,2.95989517,4.630645665,0.252444774,0.624287441,37.25076765,1195.834172,1,8.760979415,21.44287927,1
54.4443367,3.489328995,4.00337241,0.161971923,0.689781016,47.48531882,1213.774298,1,12.17541683,16.02699065,1
53.53107891,2.690853072,4.34469352,0.249615149,0.369349896,46.27203359,1205.817897,1,7.240690255,18.87636178,1
46.5838606,2.644974886,4.548827596,0.170162104,0.527371748,42.48035172,1137.590562,1,6.995892148,20.6918325,1
59.65436209,3.198196257,5.30952543,0.25497295,0.547106931,48.16912539,1159.195118,1,10.2284593,28.19106029,1
55.83210318,2.544168858,4.961031961,0.15475561,0.412529848,44.91209687,1197.963596,1,6.472795177,24.61183811,1
56.28991184,3.2981589,4.54111715,0.196951073,0.332362075,47.06309635,1268.201509,1,10.87785213,20.62174497,1
48.63922512,2.51175506,4.857739371,0.256611548,0.581651832,40.21264899,1200.333628,1,6.308913481,23.5976318,1
49.46905336,3.025749079,4.715844501,0.29365755,0.394474501,36.82846888,1277.885575,1,9.155157487,22.23918935,1
45.32240548,3.457408361,4.720799007,0.163629381,0.525439038,41.64109609,1146.952799,1,11.95367257,22.28594327,1
58.09211865,3.131035467,5.022930931,0.250490094,0.694061852,48.07221893,1158.643084,1,9.803383098,25.22983514,1
49.5081634,3.036607567,4.595229007,0.15765308,0.536463773,40.63065564,1271.468851,1,9.220985513,21.11612963,1
50.85816198,2.53897137,4.24556273,0.151614125,0.545086475,47.17369207,1229.62641,1,6.446375618,18.0248029,0
46.71940761,3.40122392,4.514752188,0.246213963,0.498466577,39.4056628,1205.02082,1,11.56832415,20.38298732,1
59.49629585,2.740442926,4.307020604,0.278712234,0.311716707,41.30715001,1121.579387,1,7.510027429,18.55042649,1
58.60474133,3.397730148,4.800648564,0.161150174,0.615417264,48.72187395,1182.365939,1,11.54457016,23.04622664,1
50.67910018,2.921170276,5.185013829,0.201079021,0.324124977,40.93924207,1172.537163,1,8.533235784,26.8843684,1
60.21865922,3.119057723,4.177805004,0.229106279,0.504678171,48.28211068,1270.429431,1,9.728521079,17.45405465,1
50.04575291,2.579014637,4.274635098,0.213771001,0.334105339,38.903788,1293.691059,1,6.6513165,18.27250522,0
50.76251875,3.174925273,5.357934057,0.182658806,0.416381432,42.11867023,1203.725467,1,10.08015049,28.70745736,1
53.66631168,3.054560817,4.226193638,0.190816763,0.66188308,44.41773411,1199.021677,1,9.330341782,17.86071267,1
52.88963022,3.040138608,5.289810266,0.231913638,0.341315037,48.50521149,1171.095685,1,9.242442758,27.98209265,1
56.46708784,3.477966989,4.109214674,0.293002645,0.357389403,47.50577865,1169.357678,1,12.09625438,16.88564524,1
51.70979045,2.908297626,4.401969068,0.187455006,0.362596814,49.61934501,1278.200091,1,8.458195079,19.37733167,1
54.08251939,3.031399097,5.355706959,0.290019045,0.35886799,45.26435463,1134.366977,1,9.189380482,28.68359703,1
58.36856214,2.786118743,5.012970119,0.2259985,0.307343896,44.02311719,1194.889095,1,7.76245765,25.12986942,1
60.09349579,2.711674362,4.808501635,0.23145342,0.620880057,37.53407114,1190.670623,1,7.353177848,23.12168797,1
54.28660371,2.549179743,4.81830162,0.197164742,0.368064291,43.4557718,1159.021002,1,6.498317361,23.2160305,1
47.71620425,3.482492145,5.490421118,0.293225695,0.325370369,44.86098026,1248.858585,1,12.12775154,30.14472406,1
60.00030833,2.78206136,4.821212071,0.160247232,0.687556716,38.48904572,1200.215683,1,7.739865409,23.24408583,1
52.40683183,2.942068473,4.567104969,0.24582889,0.373637949,35.90932262,1272.80673,1,8.655766899,20.8584478,0
46.41623383,2.966241163,5.010849228,0.162244696,0.455608939,49.15895623,1236.460113,1,8.798586636,25.10860999,1
58.96085817,0.017813722,5.19394826,0.025466054,1.143274877,53.32112566,1329.712549,2,0.000317329,26.97709853,0
61.96729133,0.040335526,4.303587252,0.04115377,0.998378181,58.63597951,1433.727553,2,0.001626955,18.52086324,0
50.41053972,0.07891574,4.253807482,0.058698972,0.978353145,67.81570905,1326.364682,2,0.006227694,18.09487809,0
53.37211565,0.049397211,4.036844418,0.052860077,0.915816787,51.74999342,1310.935773,2,0.002440084,16.29611285,0
52.64316325,0.026036469,5.112878884,0.048810017,0.957891047,50.02143664,1417.22009,2,0.000677898,26.14153049,0
47.39163638,0.045832019,5.418663048,0.029825009,0.925204615,61.3642468,1441.016439,2,0.002100574,29.36190923,0
48.34705436,0.062280835,5.220646518,0.058276799,0.85079188,54.39762991,1548.185099,2,0.003878902,27.25515007,0
54.56593536,0.0412317,5.296191901,0.02203978,1.03806432,53.05016598,1573.662529,2,0.001700053,28.04964866,0
56.71587768,0.070024968,4.363377461,0.045259117,0.944753103,61.22203111,1336.038517,2,0.004903496,19.03906286,0
50.40629363,0.090567495,5.411174636,0.037550792,0.996476705,58.76601681,1365.624404,2,0.008202471,29.28081094,0
58.75987672,0.010228582,4.947551518,0.045135726,0.960936784,53.8119079,1587.144208,2,0.000104624,24.47826602,0
49.59984383,0.042803094,4.901067587,0.032068075,0.713637934,56.28599046,1351.734823,2,0.001832105,24.0204635,0
48.16047328,0.015251186,4.57784509,0.05436481,0.892601944,60.13605702,1530.025316,2,0.000232599,20.95666567,0
60.29659735,0.000799923,5.182539387,0.04698257,1.191093884,54.724175,1575.106665,2,6.40E-07,26.8587145,0
56.61498248,0.050292192,5.414557357,0.044228972,1.032986249,64.68860418,1466.250778,2,0.002529305,29.31743138,0
54.80331227,0.021792096,5.124780322,0.050417244,0.722467263,65.7319486,1497.441877,2,0.000474895,26.26337335,0
61.85278437,0.012915698,4.409361474,0.046396706,0.976888832,60.40925831,1343.514242,2,0.000166815,19.44246861,0
57.04084155,0.049601162,5.383817258,0.025632987,0.926577665,66.26247266,1543.511219,2,0.002460275,28.98548826,0
52.43786579,0.065444834,4.123931623,0.044549688,0.944143019,56.79837053,1506.477288,2,0.004283026,17.00681203,0
49.79899271,0.088110361,5.057301804,0.054848526,1.127754581,64.86413822,1551.75164,2,0.007763436,25.57630153,0
50.25921087,0.009550643,4.000476487,0.05523871,1.179021473,50.02319673,1305.9188,2,9.12E-05,16.00381212,0
47.93993158,0.045260448,4.393821031,0.040092217,0.742343283,50.06679749,1346.533122,2,0.002048508,19.30566325,0
49.24188803,0.055470279,5.29767765,0.058927983,0.843563943,67.18281447,1594.635317,2,0.003076952,28.06538848,0
45.77835056,0.079663341,5.32400541,0.051390765,0.829131624,57.86562025,1549.844175,2,0.006346248,28.34503361,0
46.36259067,0.047151173,5.333864351,0.053648713,0.825324335,51.36698925,1313.413286,2,0.002223233,28.45010892,0
52.58640994,0.014872818,4.757501295,0.046980717,0.890530536,57.86897492,1483.171984,2,0.000221201,22.63381858,0
55.28940849,0.049096355,5.246436809,0.035998953,0.937957747,58.60262001,1471.566682,2,0.002410452,27.52509919,0
55.49937072,0.073551896,4.511356954,0.022929404,0.869221218,64.83465258,1356.26647,2,0.005409881,20.35234157,0
51.37184493,0.090431117,5.476037918,0.036615565,1.186098881,53.76589582,1301.874957,2,0.008177787,29.98699128,0
47.72871057,0.008145514,5.040852282,0.05595745,1.186690245,57.19124881,1447.014768,2,6.63E-05,25.41019172,0
48.03784381,0.093283202,4.660669258,0.054238328,0.873300978,50.33236859,1494.215932,2,0.008701756,21.72183793,0
54.37895171,0.057197126,4.353520803,0.047217522,0.786974759,64.87335578,1417.010995,2,0.003271511,18.95314338,0
58.75382421,0.079762888,5.472827019,0.029728617,1.141325339,57.31142344,1363.123673,2,0.006362118,29.95183558,0
47.91090745,0.021941478,4.526315844,0.029602735,0.787697286,52.27460244,1450.494346,2,0.000481428,20.48753512,0
52.44753724,0.097650361,4.460167136,0.027608086,1.029379757,64.51653194,1533.859206,2,0.009535593,19.89309088,0
57.42249608,0.026266222,5.207002086,0.052505964,0.955374648,51.71800794,1578.788815,2,0.000689914,27.11287073,0
54.23454473,0.0350689,5.330717805,0.022367689,1.174732346,53.75645294,1354.085122,2,0.001229828,28.41655231,0
51.02447381,0.068674262,4.621878282,0.042749644,1.124540707,56.88625612,1491.579721,2,0.004716154,21.36175886,0
48.47741983,0.011110032,4.186465007,0.027496072,1.039165762,50.91612172,1473.356551,2,0.000123433,17.52648925,0
57.54385474,0.056332778,5.206940424,0.021430763,0.943745328,52.693328,1564.131279,2,0.003173382,27.11222857,0
51.84631462,0.096902205,4.161184382,0.02110779,0.913304075,58.31734048,1575.479945,2,0.009390037,17.31545546,0
47.74341698,0.057055235,5.192142655,0.049925244,0.751664778,62.68636475,1393.653176,2,0.0032553,26.95834535,0
59.956575,0.020146794,4.081825113,0.035408626,0.717335424,57.04291191,1393.818619,2,0.000405893,16.66129625,0
50.73343197,0.062882462,4.758108613,0.056500012,0.830020619,56.45568071,1387.933907,2,0.003954204,22.63959757,0
52.54281995,0.010961767,4.154001995,0.04410453,0.781629395,65.33308718,1546.851091,2,0.00012016,17.25573258,0
58.31005995,0.091627167,5.244490671,0.029909714,0.726249538,68.07323049,1320.156222,2,0.008395538,27.5046824,0
52.90567667,0.031502902,4.647059618,0.026344485,1.030982295,65.86258686,1380.644461,2,0.000992433,21.59516309,0
58.08513214,0.022401874,5.40087876,0.036162351,1.002692234,67.40768322,1577.839633,2,0.000501844,29.16949138,0
60.30219911,0.039015955,4.913971288,0.024595163,1.029063445,57.58215574,1360.631315,2,0.001522245,24.14711382,0
51.77177242,0.035045458,5.437588516,0.035037642,0.928992475,64.05313446,1590.919005,2,0.001228184,29.56736887,0
49.27102083,0.038611469,5.043832658,0.042533239,0.914580776,63.43341976,1414.979178,2,0.001490846,25.44024788,0
60.92919238,0.037033753,4.388469203,0.035400127,1.002194737,60.60444786,1417.857098,2,0.001371499,19.25866195,0
47.99557184,0.037895947,4.280866725,0.058910616,0.949254907,59.88832592,1476.505462,2,0.001436103,18.32581992,0
47.4267809,0.084226905,4.933155676,0.048811872,1.027394246,61.40616427,1423.623861,2,0.007094172,24.33602493,0
51.25694191,0.054367517,4.482023723,0.058211035,0.751561842,60.89716761,1595.228856,2,0.002955827,20.08853665,0
60.88824821,0.054329463,5.217847097,0.052406281,1.136709024,68.25927796,1460.480225,2,0.002951691,27.22592833,0
50.94550813,0.044823024,4.410517661,0.059136435,1.022289127,69.27085006,1367.354326,2,0.002009103,19.45266604,0
49.87019796,0.047803127,4.591505218,0.052738159,1.156363369,69.65833139,1494.551722,2,0.002285139,21.08192017,0
55.30452824,0.051360152,4.858458263,0.036002109,1.003699401,53.86278495,1391.850887,2,0.002637865,23.6046167,0
